,Date,Open,High,Low,Close,Adj Close,Volume,symbol,date
14,1981-01-05,0.1512279957532882,0.1512279957532882,0.1506700068712234,0.1506700068712234,0.116151176393032,35728000,AAPL,1981-01-05
15,1981-01-06,0.1445309966802597,0.1445309966802597,0.1439729928970337,0.1439729928970337,0.1109885349869728,45158400,AAPL,1981-01-06
16,1981-01-07,0.1383929997682571,0.1383929997682571,0.1378349959850311,0.1378349959850311,0.10625671595335,55686400,AAPL,1981-01-07
17,1981-01-08,0.1356029957532882,0.1356029957532882,0.1350450068712234,0.1350450068712234,0.1041059345006942,39827200,AAPL,1981-01-08
18,1981-01-09,0.1422989964485168,0.1428570002317428,0.1422989964485168,0.1422989964485168,0.1096980422735214,21504000,AAPL,1981-01-09
19,1981-01-12,0.1422989964485168,0.1422989964485168,0.141183003783226,0.141183003783226,0.108837641775608,23699200,AAPL,1981-01-12
20,1981-01-13,0.1367190033197403,0.1367190033197403,0.1361609995365142,0.1361609995365142,0.104966253042221,23049600,AAPL,1981-01-13
21,1981-01-14,0.1367190033197403,0.1372770071029663,0.1367190033197403,0.1367190033197403,0.105396457016468,14291200,AAPL,1981-01-14
22,1981-01-15,0.1395090073347091,0.140625,0.1395090073347091,0.1395090073347091,0.1075471714138984,14067200,AAPL,1981-01-15
23,1981-01-16,0.1389510035514831,0.1389510035514831,0.1383929997682571,0.1383929997682571,0.106686919927597,13395200,AAPL,1981-01-16
24,1981-01-19,0.1467629969120025,0.1473210006952285,0.1467629969120025,0.1467629969120025,0.1131392791867256,41574400,AAPL,1981-01-19
25,1981-01-20,0.1428570002317428,0.1428570002317428,0.1422989964485168,0.1422989964485168,0.1096980422735214,30083200,AAPL,1981-01-20
26,1981-01-21,0.1450890004634857,0.1462049931287765,0.1450890004634857,0.1450890004634857,0.1118488162755966,15904000,AAPL,1981-01-21
27,1981-01-22,0.1467629969120025,0.1478790044784546,0.1467629969120025,0.1467629969120025,0.1131392791867256,35548800,AAPL,1981-01-22
28,1981-01-23,0.1467629969120025,0.1473210006952285,0.1462049931287765,0.1462049931287765,0.1127091720700264,11222400,AAPL,1981-01-23
29,1981-01-26,0.1445309966802597,0.1445309966802597,0.1439729928970337,0.1439729928970337,0.1109885349869728,24640000,AAPL,1981-01-26
30,1981-01-27,0.1439729928970337,0.1439729928970337,0.1428570002317428,0.1428570002317428,0.1101281642913818,23699200,AAPL,1981-01-27
31,1981-01-28,0.1389510035514831,0.1389510035514831,0.1383929997682571,0.1383929997682571,0.106686919927597,28156800,AAPL,1981-01-28
32,1981-01-29,0.1339289993047714,0.1339289993047714,0.1333709955215454,0.1333709955215454,0.1028154492378234,43904000,AAPL,1981-01-29
33,1981-01-30,0.1272320002317428,0.1272320002317428,0.1261159926652908,0.1261159926652908,0.0972225815057754,46188800,AAPL,1981-01-30
34,1981-02-02,0.1194199994206428,0.1194199994206428,0.1188620030879974,0.1188620030879974,0.0916305109858512,23766400,AAPL,1981-02-02
35,1981-02-03,0.1233260035514831,0.1238839998841285,0.1233260035514831,0.1233260035514831,0.0950717777013778,19152000,AAPL,1981-02-03
36,1981-02-04,0.1277900040149688,0.1283479928970337,0.1277900040149688,0.1277900040149688,0.0985130220651626,27865600,AAPL,1981-02-04
37,1981-02-05,0.1277900040149688,0.1289059966802597,0.1277900040149688,0.1277900040149688,0.0985130220651626,7929600,AAPL,1981-02-05
38,1981-02-06,0.1283479928970337,0.1289059966802597,0.1283479928970337,0.1283479928970337,0.098943218588829,13865600,AAPL,1981-02-06
39,1981-02-09,0.1227679997682571,0.1227679997682571,0.1216519996523857,0.1216519996523857,0.0937812551856041,16755200,AAPL,1981-02-09
40,1981-02-10,0.1216519996523857,0.1222100034356117,0.1216519996523857,0.1216519996523857,0.0937812551856041,18345600,AAPL,1981-02-10
41,1981-02-11,0.1183039993047714,0.1183039993047714,0.117746002972126,0.117746002972126,0.0907701775431633,13843200,AAPL,1981-02-11
42,1981-02-12,0.1171879991889,0.1171879991889,0.1166289970278739,0.1166289970278739,0.089909054338932,14560000,AAPL,1981-02-12
43,1981-02-13,0.1149550005793571,0.1149550005793571,0.1138390004634857,0.1138390004634857,0.0877583026885986,11155200,AAPL,1981-02-13
44,1981-02-17,0.1166289970278739,0.1171879991889,0.1166289970278739,0.1166289970278739,0.089909054338932,12275200,AAPL,1981-02-17
45,1981-02-18,0.1216519996523857,0.1227679997682571,0.1216519996523857,0.1216519996523857,0.0937812551856041,19241600,AAPL,1981-02-18
46,1981-02-19,0.1149550005793571,0.1149550005793571,0.1143969967961311,0.1143969967961311,0.0881884023547172,22310400,AAPL,1981-02-19
47,1981-02-20,0.1088170036673545,0.1088170036673545,0.1082589998841285,0.1082589998841285,0.0834566429257392,24371200,AAPL,1981-02-20
48,1981-02-23,0.1099329963326454,0.1104910001158714,0.1099329963326454,0.1099329963326454,0.0847471207380294,14112000,AAPL,1981-02-23
49,1981-02-24,0.1071429997682571,0.1071429997682571,0.1060269996523857,0.1060269996523857,0.0817360058426857,16979200,AAPL,1981-02-24
50,1981-02-25,0.1127230003476142,0.1132809966802597,0.1127230003476142,0.1127230003476142,0.0868979394435882,19488000,AAPL,1981-02-25
51,1981-02-26,0.1143969967961311,0.1149550005793571,0.1143969967961311,0.1143969967961311,0.0881884023547172,10841600,AAPL,1981-02-26
52,1981-02-27,0.1183039993047714,0.1194199994206428,0.1183039993047714,0.1183039993047714,0.0912002846598625,14761600,AAPL,1981-02-27
53,1981-03-02,0.1188620030879974,0.1194199994206428,0.1188620030879974,0.1188620030879974,0.0916305109858512,11760000,AAPL,1981-03-02
54,1981-03-03,0.117746002972126,0.117746002972126,0.1171879991889,0.1171879991889,0.0903399884700775,16172800,AAPL,1981-03-03
55,1981-03-04,0.1166289970278739,0.1166289970278739,0.1160710006952285,0.1160710006952285,0.0894788727164268,13708800,AAPL,1981-03-04
56,1981-03-05,0.1160710006952285,0.1160710006952285,0.1155129969120025,0.1155129969120025,0.0890487506985664,5376000,AAPL,1981-03-05
57,1981-03-06,0.1155129969120025,0.1155129969120025,0.1143969967961311,0.1143969967961311,0.0881884023547172,11603200,AAPL,1981-03-06
58,1981-03-09,0.1060269996523857,0.1060269996523857,0.1054690033197403,0.1054690033197403,0.0813058316707611,15321600,AAPL,1981-03-09
59,1981-03-10,0.1010039970278739,0.1010039970278739,0.1004460006952285,0.1004460006952285,0.0774336159229278,28380800,AAPL,1981-03-10
60,1981-03-11,0.0976559966802597,0.0976559966802597,0.0965399965643882,0.0965399965643882,0.074422501027584,29859200,AAPL,1981-03-11
61,1981-03-12,0.1004460006952285,0.1010039970278739,0.1004460006952285,0.1004460006952285,0.0774336159229278,59248000,AAPL,1981-03-12
62,1981-03-13,0.0998879969120025,0.0998879969120025,0.0993300005793571,0.0993300005793571,0.076573297381401,231302400,AAPL,1981-03-13
63,1981-03-16,0.1032370030879974,0.1043530032038688,0.1032370030879974,0.1032370030879974,0.0795852169394493,37228800,AAPL,1981-03-16
64,1981-03-17,0.1082589998841285,0.109375,0.1082589998841285,0.1082589998841285,0.0834566429257392,43747200,AAPL,1981-03-17
65,1981-03-18,0.1149550005793571,0.1160710006952285,0.1149550005793571,0.1149550005793571,0.0886185839772224,36937600,AAPL,1981-03-18
66,1981-03-19,0.1143969967961311,0.1143969967961311,0.1138390004634857,0.1138390004634857,0.0877583026885986,37811200,AAPL,1981-03-19
67,1981-03-20,0.1149550005793571,0.1160710006952285,0.1149550005793571,0.1149550005793571,0.0886185839772224,14604800,AAPL,1981-03-20
68,1981-03-23,0.1194199994206428,0.1205359995365142,0.1194199994206428,0.1194199994206428,0.0920606106519699,22019200,AAPL,1981-03-23
69,1981-03-24,0.1194199994206428,0.1194199994206428,0.1188620030879974,0.1188620030879974,0.0916305109858512,28156800,AAPL,1981-03-24
70,1981-03-25,0.117746002972126,0.117746002972126,0.1166289970278739,0.1166289970278739,0.089909054338932,7056000,AAPL,1981-03-25
71,1981-03-26,0.1149550005793571,0.1149550005793571,0.1143969967961311,0.1143969967961311,0.0881884023547172,12275200,AAPL,1981-03-26
72,1981-03-27,0.1110489964485168,0.1110489964485168,0.1104910001158714,0.1104910001158714,0.0851773023605346,12252800,AAPL,1981-03-27
73,1981-03-30,0.1104910001158714,0.1116070002317428,0.1104910001158714,0.1104910001158714,0.0851773023605346,9900800,AAPL,1981-03-30
74,1981-03-31,0.1104910001158714,0.1104910001158714,0.109375,0.109375,0.084316961467266,15993600,AAPL,1981-03-31
75,1981-04-01,0.1088170036673545,0.1088170036673545,0.1082589998841285,0.1082589998841285,0.0834566429257392,34070400,AAPL,1981-04-01
76,1981-04-02,0.117746002972126,0.1183039993047714,0.117746002972126,0.117746002972126,0.0907701775431633,31404800,AAPL,1981-04-02
77,1981-04-03,0.1183039993047714,0.1188620030879974,0.1183039993047714,0.1183039993047714,0.0912002846598625,16486400,AAPL,1981-04-03
78,1981-04-06,0.1166289970278739,0.1166289970278739,0.1160710006952285,0.1160710006952285,0.0894788727164268,22803200,AAPL,1981-04-06
79,1981-04-07,0.1155129969120025,0.1155129969120025,0.1149550005793571,0.1149550005793571,0.0886185839772224,10684800,AAPL,1981-04-07
80,1981-04-08,0.1205359995365142,0.1216519996523857,0.1205359995365142,0.1205359995365142,0.0929209664463996,21952000,AAPL,1981-04-08
81,1981-04-09,0.1227679997682571,0.1233260035514831,0.1227679997682571,0.1227679997682571,0.0946416109800338,12499200,AAPL,1981-04-09
82,1981-04-10,0.1244420036673545,0.125,0.1244420036673545,0.1244420036673545,0.095932088792324,33465600,AAPL,1981-04-10
83,1981-04-13,0.1244420036673545,0.125,0.1244420036673545,0.1244420036673545,0.095932088792324,16060800,AAPL,1981-04-13
84,1981-04-14,0.1244420036673545,0.125,0.1244420036673545,0.1244420036673545,0.095932088792324,6652800,AAPL,1981-04-14
85,1981-04-15,0.1188620030879974,0.1188620030879974,0.1183039993047714,0.1183039993047714,0.0912002846598625,34048000,AAPL,1981-04-15
86,1981-04-16,0.1121649965643882,0.1121649965643882,0.1116070002317428,0.1116070002317428,0.0860376060009002,23878400,AAPL,1981-04-16
87,1981-04-20,0.1149550005793571,0.1155129969120025,0.1149550005793571,0.1149550005793571,0.0886185839772224,35347200,AAPL,1981-04-20
88,1981-04-21,0.1227679997682571,0.1233260035514831,0.1227679997682571,0.1227679997682571,0.0946416109800338,28537600,AAPL,1981-04-21
89,1981-04-22,0.1272320002317428,0.1277900040149688,0.1272320002317428,0.1272320002317428,0.0980828776955604,18995200,AAPL,1981-04-22
90,1981-04-23,0.1305799931287765,0.1311379969120025,0.1305799931287765,0.1305799931287765,0.1006638407707214,58016000,AAPL,1981-04-23
91,1981-04-24,0.1305799931287765,0.1305799931287765,0.1294640004634857,0.1294640004634857,0.099803514778614,35056000,AAPL,1981-04-24
92,1981-04-27,0.1289059966802597,0.1289059966802597,0.1283479928970337,0.1283479928970337,0.098943218588829,38528000,AAPL,1981-04-27
93,1981-04-28,0.1266739964485168,0.1266739964485168,0.1261159926652908,0.1261159926652908,0.0972225815057754,32188800,AAPL,1981-04-28
94,1981-04-29,0.125,0.125,0.1244420036673545,0.1244420036673545,0.095932088792324,13641600,AAPL,1981-04-29
95,1981-04-30,0.1266739964485168,0.1277900040149688,0.1266739964485168,0.1266739964485168,0.0976527407765388,12611200,AAPL,1981-04-30
96,1981-05-01,0.1266739964485168,0.1277900040149688,0.1266739964485168,0.1266739964485168,0.0976527407765388,16553600,AAPL,1981-05-01
97,1981-05-04,0.1266739964485168,0.1266739964485168,0.1261159926652908,0.1261159926652908,0.0972225815057754,14448000,AAPL,1981-05-04
98,1981-05-05,0.1261159926652908,0.1261159926652908,0.125558003783226,0.125558003783226,0.0967924073338508,17539200,AAPL,1981-05-05
99,1981-05-06,0.1227679997682571,0.1227679997682571,0.1222100034356117,0.1222100034356117,0.094211459159851,18950400,AAPL,1981-05-06
100,1981-05-07,0.1238839998841285,0.1244420036673545,0.1238839998841285,0.1238839998841285,0.0955019295215606,9363200,AAPL,1981-05-07
101,1981-05-08,0.125,0.125558003783226,0.125,0.125,0.096362255513668,7907200,AAPL,1981-05-08
102,1981-05-11,0.1227679997682571,0.1227679997682571,0.1222100034356117,0.1222100034356117,0.094211459159851,11939200,AAPL,1981-05-11
103,1981-05-12,0.1222100034356117,0.1238839998841285,0.1222100034356117,0.1222100034356117,0.094211459159851,4256000,AAPL,1981-05-12
104,1981-05-13,0.1222100034356117,0.1233260035514831,0.1216519996523857,0.1216519996523857,0.0937812551856041,4905600,AAPL,1981-05-13
105,1981-05-14,0.1210940033197403,0.1210940033197403,0.1199780032038688,0.1199780032038688,0.0924908220767974,4928000,AAPL,1981-05-14
106,1981-05-15,0.1227679997682571,0.1244420036673545,0.1227679997682571,0.1227679997682571,0.0946416109800338,4905600,AAPL,1981-05-15
107,1981-05-18,0.125,0.1261159926652908,0.125,0.125,0.096362255513668,4166400,AAPL,1981-05-18
108,1981-05-19,0.1233260035514831,0.1233260035514831,0.1227679997682571,0.1227679997682571,0.0946416109800338,25424000,AAPL,1981-05-19
109,1981-05-20,0.1266739964485168,0.1277900040149688,0.1266739964485168,0.1266739964485168,0.0976527407765388,13283200,AAPL,1981-05-20
110,1981-05-21,0.1339289993047714,0.1344870030879974,0.1339289993047714,0.1339289993047714,0.1032455936074256,32211200,AAPL,1981-05-21
111,1981-05-22,0.140066996216774,0.141183003783226,0.140066996216774,0.140066996216774,0.1079773977398872,31427200,AAPL,1981-05-22
112,1981-05-26,0.140066996216774,0.140066996216774,0.1395090073347091,0.1395090073347091,0.1075471714138984,85344000,AAPL,1981-05-26
113,1981-05-27,0.1473210006952285,0.1478790044784546,0.1473210006952285,0.1473210006952285,0.1135695278644561,149497600,AAPL,1981-05-27
114,1981-05-28,0.1473210006952285,0.1478790044784546,0.1473210006952285,0.1473210006952285,0.1135695278644561,73987200,AAPL,1981-05-28
115,1981-05-29,0.1478790044784546,0.1484380066394806,0.1478790044784546,0.1478790044784546,0.1139996573328971,59382400,AAPL,1981-05-29
116,1981-06-01,0.1478790044784546,0.1484380066394806,0.1478790044784546,0.1478790044784546,0.1139996573328971,51251200,AAPL,1981-06-01
117,1981-06-02,0.141183003783226,0.141183003783226,0.140625,0.140625,0.1084075570106506,40432000,AAPL,1981-06-02
118,1981-06-03,0.140625,0.1417409926652908,0.140625,0.140625,0.1084075570106506,39446400,AAPL,1981-06-03
119,1981-06-04,0.1434150040149688,0.1439729928970337,0.1434150040149688,0.1434150040149688,0.1105583161115646,56067200,AAPL,1981-06-04
120,1981-06-05,0.1417409926652908,0.1417409926652908,0.141183003783226,0.141183003783226,0.108837641775608,57680000,AAPL,1981-06-05
121,1981-06-08,0.1367190033197403,0.1367190033197403,0.1361609995365142,0.1361609995365142,0.104966253042221,93497600,AAPL,1981-06-08
122,1981-06-09,0.1389510035514831,0.1395090073347091,0.1389510035514831,0.1389510035514831,0.1071170419454574,119593600,AAPL,1981-06-09
123,1981-06-10,0.140625,0.1422989964485168,0.140625,0.140625,0.1084075570106506,25222400,AAPL,1981-06-10
124,1981-06-11,0.1467629969120025,0.1473210006952285,0.1467629969120025,0.1467629969120025,0.1131392791867256,38976000,AAPL,1981-06-11
125,1981-06-12,0.1456470042467117,0.1456470042467117,0.1450890004634857,0.1450890004634857,0.1118488162755966,25804800,AAPL,1981-06-12
126,1981-06-15,0.1450890004634857,0.1450890004634857,0.1445309966802597,0.1445309966802597,0.111418679356575,143763200,AAPL,1981-06-15
127,1981-06-16,0.1422989964485168,0.1422989964485168,0.1417409926652908,0.1417409926652908,0.1092678755521774,37251200,AAPL,1981-06-16
128,1981-06-17,0.140066996216774,0.140066996216774,0.1395090073347091,0.1395090073347091,0.1075471714138984,27574400,AAPL,1981-06-17
129,1981-06-18,0.1395090073347091,0.140066996216774,0.1389510035514831,0.1389510035514831,0.1071170419454574,23049600,AAPL,1981-06-18
130,1981-06-19,0.1356029957532882,0.1356029957532882,0.1350450068712234,0.1350450068712234,0.1041059345006942,27507200,AAPL,1981-06-19
131,1981-06-22,0.1305799931287765,0.1305799931287765,0.1300220042467117,0.1300220042467117,0.1002337113022804,10841600,AAPL,1981-06-22
132,1981-06-23,0.1322540044784546,0.1333709955215454,0.1322540044784546,0.1322540044784546,0.1019543781876564,15030400,AAPL,1981-06-23
133,1981-06-24,0.1300220042467117,0.1300220042467117,0.1289059966802597,0.1289059966802597,0.0993733629584312,23027200,AAPL,1981-06-24
134,1981-06-25,0.1316960006952285,0.1322540044784546,0.1316960006952285,0.1316960006952285,0.1015241891145706,24259200,AAPL,1981-06-25
135,1981-06-26,0.1311379969120025,0.1311379969120025,0.1300220042467117,0.1300220042467117,0.1002337113022804,23788800,AAPL,1981-06-26
136,1981-06-29,0.1266739964485168,0.1266739964485168,0.125558003783226,0.125558003783226,0.0967924073338508,10595200,AAPL,1981-06-29
137,1981-06-30,0.1166289970278739,0.1166289970278739,0.1160710006952285,0.1160710006952285,0.0894788727164268,35907200,AAPL,1981-06-30
138,1981-07-01,0.1155129969120025,0.1155129969120025,0.1149550005793571,0.1149550005793571,0.0886185839772224,170464000,AAPL,1981-07-01
139,1981-07-02,0.1149550005793571,0.1155129969120025,0.1149550005793571,0.1149550005793571,0.0886185839772224,30284800,AAPL,1981-07-02
140,1981-07-06,0.1121649965643882,0.1121649965643882,0.1110489964485168,0.1110489964485168,0.0856074541807174,16531200,AAPL,1981-07-06
141,1981-07-07,0.1121649965643882,0.1132809966802597,0.1121649965643882,0.1121649965643882,0.0864677876234054,15836800,AAPL,1981-07-07
142,1981-07-08,0.1166289970278739,0.1171879991889,0.1166289970278739,0.1166289970278739,0.089909054338932,16620800,AAPL,1981-07-08
143,1981-07-09,0.1082589998841285,0.1082589998841285,0.1077010035514831,0.1077010035514831,0.0830264687538147,32883200,AAPL,1981-07-09
144,1981-07-10,0.0998879969120025,0.0998879969120025,0.0993300005793571,0.0993300005793571,0.076573297381401,55171200,AAPL,1981-07-10
145,1981-07-13,0.1015629991889,0.102121002972126,0.1015629991889,0.1015629991889,0.0782946944236755,45740800,AAPL,1981-07-13
146,1981-07-14,0.1060269996523857,0.1071429997682571,0.1060269996523857,0.1060269996523857,0.0817360058426857,19779200,AAPL,1981-07-14
147,1981-07-15,0.1088170036673545,0.109375,0.1088170036673545,0.1088170036673545,0.083886831998825,10953600,AAPL,1981-07-15
148,1981-07-16,0.1116070002317428,0.1127230003476142,0.1116070002317428,0.1116070002317428,0.0860376060009002,15232000,AAPL,1981-07-16
149,1981-07-17,0.1155129969120025,0.1160710006952285,0.1155129969120025,0.1155129969120025,0.0890487506985664,19824000,AAPL,1981-07-17
150,1981-07-20,0.1082589998841285,0.1082589998841285,0.1077010035514831,0.1077010035514831,0.0830264687538147,23654400,AAPL,1981-07-20
151,1981-07-21,0.1077010035514831,0.1077010035514831,0.1071429997682571,0.1071429997682571,0.0825963169336319,31942400,AAPL,1981-07-21
152,1981-07-22,0.102121002972126,0.102121002972126,0.1010039970278739,0.1010039970278739,0.0778637826442718,22668800,AAPL,1981-07-22
153,1981-07-23,0.1037949994206428,0.1043530032038688,0.1037949994206428,0.1037949994206428,0.0800153613090515,34451200,AAPL,1981-07-23
154,1981-07-24,0.1071429997682571,0.1077010035514831,0.1071429997682571,0.1071429997682571,0.0825963169336319,28851200,AAPL,1981-07-24
155,1981-07-27,0.1116070002317428,0.1121649965643882,0.1116070002317428,0.1116070002317428,0.0860376060009002,17337600,AAPL,1981-07-27
156,1981-07-28,0.1082589998841285,0.1082589998841285,0.1077010035514831,0.1077010035514831,0.0830264687538147,22848000,AAPL,1981-07-28
157,1981-07-29,0.1065850034356117,0.1065850034356117,0.1060269996523857,0.1060269996523857,0.0817360058426857,15500800,AAPL,1981-07-29
158,1981-07-30,0.1099329963326454,0.1110489964485168,0.1099329963326454,0.1099329963326454,0.0847471207380294,9900800,AAPL,1981-07-30
159,1981-07-31,0.1116070002317428,0.1121649965643882,0.1116070002317428,0.1116070002317428,0.0860376060009002,10953600,AAPL,1981-07-31
160,1981-08-03,0.1116070002317428,0.1116070002317428,0.1104910001158714,0.1104910001158714,0.0851773023605346,12432000,AAPL,1981-08-03
161,1981-08-04,0.1121649965643882,0.1127230003476142,0.1121649965643882,0.1121649965643882,0.0864677876234054,31673600,AAPL,1981-08-04
162,1981-08-05,0.1155129969120025,0.1160710006952285,0.1155129969120025,0.1155129969120025,0.0890487506985664,17494400,AAPL,1981-08-05
163,1981-08-06,0.1132809966802597,0.1132809966802597,0.1127230003476142,0.1127230003476142,0.0868979394435882,10528000,AAPL,1981-08-06
164,1981-08-07,0.1127230003476142,0.1132809966802597,0.1127230003476142,0.1127230003476142,0.0868979394435882,9206400,AAPL,1981-08-07
165,1981-08-10,0.1127230003476142,0.1127230003476142,0.1127230003476142,0.1127230003476142,0.0868979394435882,0,AAPL,1981-08-10
166,1981-08-11,0.1104910001158714,0.1104910001158714,0.109375,0.109375,0.084316961467266,71456000,AAPL,1981-08-11
167,1981-08-12,0.1077010035514831,0.1077010035514831,0.1071429997682571,0.1071429997682571,0.0825963169336319,26275200,AAPL,1981-08-12
168,1981-08-13,0.1043530032038688,0.1043530032038688,0.1037949994206428,0.1037949994206428,0.0800153613090515,27484800,AAPL,1981-08-13
169,1981-08-14,0.1032370030879974,0.1032370030879974,0.102121002972126,0.102121002972126,0.0787248611450195,24192000,AAPL,1981-08-14
170,1981-08-17,0.0998879969120025,0.0998879969120025,0.0987719967961311,0.0987719967961311,0.0761430859565734,18905600,AAPL,1981-08-17
171,1981-08-18,0.0976559966802597,0.0976559966802597,0.0965399965643882,0.0965399965643882,0.074422501027584,17001600,AAPL,1981-08-18
172,1981-08-19,0.0965399965643882,0.0965399965643882,0.0954239964485168,0.0954239964485168,0.0735621899366378,20675200,AAPL,1981-08-19
173,1981-08-20,0.0965399965643882,0.0970980003476142,0.0965399965643882,0.0965399965643882,0.074422501027584,17113600,AAPL,1981-08-20
174,1981-08-21,0.0909600034356117,0.0909600034356117,0.0898440033197403,0.0898440033197403,0.0692605450749397,41910400,AAPL,1981-08-21
175,1981-08-24,0.0848210006952285,0.0848210006952285,0.0842629969120025,0.0842629969120025,0.0649581551551818,23072000,AAPL,1981-08-24
176,1981-08-25,0.086496002972126,0.0870539993047714,0.086496002972126,0.086496002972126,0.0666796118021011,40700800,AAPL,1981-08-25
177,1981-08-26,0.0853789970278739,0.0853789970278739,0.0848210006952285,0.0848210006952285,0.0653883144259452,33600000,AAPL,1981-08-26
178,1981-08-27,0.0853789970278739,0.0859379991889,0.0853789970278739,0.0853789970278739,0.0658185109496116,25916800,AAPL,1981-08-27
179,1981-08-28,0.0898440033197403,0.0904019996523857,0.0898440033197403,0.0898440033197403,0.0692605450749397,38035200,AAPL,1981-08-28
180,1981-08-31,0.0898440033197403,0.0904019996523857,0.0898440033197403,0.0898440033197403,0.0692605450749397,40947200,AAPL,1981-08-31
181,1981-09-01,0.0954239964485168,0.0959820002317428,0.0954239964485168,0.0954239964485168,0.0735621899366378,37027200,AAPL,1981-09-01
182,1981-09-02,0.0970980003476142,0.0976559966802597,0.0970980003476142,0.0970980003476142,0.0748526528477668,19376000,AAPL,1981-09-02
183,1981-09-03,0.0931920036673545,0.0931920036673545,0.0920760035514831,0.0920760035514831,0.0709811896085739,37475200,AAPL,1981-09-03
184,1981-09-04,0.0915179997682571,0.0915179997682571,0.0909600034356117,0.0909600034356117,0.0701208934187889,15254400,AAPL,1981-09-04
185,1981-09-08,0.0887280032038688,0.0887280032038688,0.0881699994206428,0.0881699994206428,0.0679700821638107,25446400,AAPL,1981-09-08
186,1981-09-09,0.0881699994206428,0.0887280032038688,0.0881699994206428,0.0881699994206428,0.0679700821638107,30531200,AAPL,1981-09-09
187,1981-09-10,0.0887280032038688,0.0892859995365142,0.0887280032038688,0.0887280032038688,0.0684002637863159,34809600,AAPL,1981-09-10
188,1981-09-11,0.0881699994206428,0.0881699994206428,0.0876120030879974,0.0876120030879974,0.0675398930907249,17539200,AAPL,1981-09-11
189,1981-09-14,0.0853789970278739,0.0853789970278739,0.0848210006952285,0.0848210006952285,0.0653883144259452,27686400,AAPL,1981-09-14
190,1981-09-15,0.0831469967961311,0.0831469967961311,0.0825890004634857,0.0825890004634857,0.0636676996946334,19510400,AAPL,1981-09-15
191,1981-09-16,0.0814730003476142,0.0814730003476142,0.0809149965643882,0.0809149965643882,0.0623771585524082,19353600,AAPL,1981-09-16
192,1981-09-17,0.0792410001158714,0.0792410001158714,0.0786829963326454,0.0786829963326454,0.060656551271677,19376000,AAPL,1981-09-17
193,1981-09-18,0.0792410001158714,0.0797989964485168,0.0792410001158714,0.0792410001158714,0.0610867030918598,26320000,AAPL,1981-09-18
194,1981-09-21,0.0797989964485168,0.0803570002317428,0.0797989964485168,0.0797989964485168,0.0615169219672679,49033600,AAPL,1981-09-21
195,1981-09-22,0.0758929997682571,0.0758929997682571,0.0753350034356117,0.0753350034356117,0.058075588196516,47420800,AAPL,1981-09-22
196,1981-09-23,0.0747769996523857,0.0747769996523857,0.0736609995365142,0.0736609995365142,0.056785088032484,28201600,AAPL,1981-09-23
197,1981-09-24,0.0736609995365142,0.0736609995365142,0.0731030032038688,0.0731030032038688,0.0563549399375915,18300800,AAPL,1981-09-24
198,1981-09-25,0.0647320002317428,0.0647320002317428,0.0636160001158714,0.0636160001158714,0.0490414388477802,34608000,AAPL,1981-09-25
199,1981-09-28,0.0641739964485168,0.0647320002317428,0.0641739964485168,0.0641739964485168,0.0494716092944145,91728000,AAPL,1981-09-28
200,1981-09-29,0.0675219967961311,0.0680800005793571,0.0675219967961311,0.0675219967961311,0.0520525686442852,94684800,AAPL,1981-09-29
201,1981-09-30,0.0680800005793571,0.0686379969120025,0.0680800005793571,0.0680800005793571,0.0524827428162097,49996800,AAPL,1981-09-30
