datetime,adj close,close,high,low,open,volume,average,barcount,symbol,interval
1981-01-02 00:00:00+00:00,0.1186016649007797,0.1540179997682571,0.1551340073347091,0.1540179997682571,0.1540179997682571,21660800.0,,,AAPL,1d
1981-01-05 00:00:00+00:00,0.1160234957933425,0.1506700068712234,0.1512279957532882,0.1506700068712234,0.1512279957532882,35728000.0,,,AAPL,1d
1981-01-06 00:00:00+00:00,0.1108664572238922,0.1439729928970337,0.1445309966802597,0.1439729928970337,0.1445309966802597,45158400.0,,,AAPL,1d
1981-01-07 00:00:00+00:00,0.1061399281024932,0.1378349959850311,0.1383929997682571,0.1378349959850311,0.1383929997682571,55686400.0,,,AAPL,1d
1981-01-08 00:00:00+00:00,0.1039915084838867,0.1350450068712234,0.1356029957532882,0.1350450068712234,0.1356029957532882,39827200.0,,,AAPL,1d
1981-01-09 00:00:00+00:00,0.109577476978302,0.1422989964485168,0.1428570002317428,0.1422989964485168,0.1422989964485168,21504000.0,,,AAPL,1d
1981-01-12 00:00:00+00:00,0.1087180525064468,0.141183003783226,0.1422989964485168,0.141183003783226,0.1422989964485168,23699200.0,,,AAPL,1d
1981-01-13 00:00:00+00:00,0.1048508882522583,0.1361609995365142,0.1367190033197403,0.1361609995365142,0.1367190033197403,23049600.0,,,AAPL,1d
1981-01-14 00:00:00+00:00,0.1052805483341217,0.1367190033197403,0.1372770071029663,0.1367190033197403,0.1367190033197403,14291200.0,,,AAPL,1d
1981-01-15 00:00:00+00:00,0.1074290126562118,0.1395090073347091,0.140625,0.1395090073347091,0.1395090073347091,14067200.0,,,AAPL,1d
1981-01-16 00:00:00+00:00,0.1065696477890014,0.1383929997682571,0.1389510035514831,0.1383929997682571,0.1389510035514831,13395200.0,,,AAPL,1d
1981-01-19 00:00:00+00:00,0.1130150035023689,0.1467629969120025,0.1473210006952285,0.1467629969120025,0.1467629969120025,41574400.0,,,AAPL,1d
1981-01-20 00:00:00+00:00,0.109577476978302,0.1422989964485168,0.1428570002317428,0.1422989964485168,0.1428570002317428,30083200.0,,,AAPL,1d
1981-01-21 00:00:00+00:00,0.1117258518934249,0.1450890004634857,0.1462049931287765,0.1450890004634857,0.1450890004634857,15904000.0,,,AAPL,1d
1981-01-22 00:00:00+00:00,0.1130150035023689,0.1467629969120025,0.1478790044784546,0.1467629969120025,0.1467629969120025,35548800.0,,,AAPL,1d
1981-01-23 00:00:00+00:00,0.1125852540135383,0.1462049931287765,0.1473210006952285,0.1462049931287765,0.1467629969120025,11222400.0,,,AAPL,1d
1981-01-26 00:00:00+00:00,0.1108664572238922,0.1439729928970337,0.1445309966802597,0.1439729928970337,0.1445309966802597,24640000.0,,,AAPL,1d
1981-01-27 00:00:00+00:00,0.110007107257843,0.1428570002317428,0.1439729928970337,0.1428570002317428,0.1439729928970337,23699200.0,,,AAPL,1d
1981-01-28 00:00:00+00:00,0.1065696477890014,0.1383929997682571,0.1389510035514831,0.1383929997682571,0.1389510035514831,28156800.0,,,AAPL,1d
1981-01-29 00:00:00+00:00,0.1027024537324905,0.1333709955215454,0.1339289993047714,0.1333709955215454,0.1339289993047714,43904000.0,,,AAPL,1d
1981-01-30 00:00:00+00:00,0.0971156954765319,0.1261159926652908,0.1272320002317428,0.1261159926652908,0.1272320002317428,46188800.0,,,AAPL,1d
1981-02-02 00:00:00+00:00,0.0915297716856002,0.1188620030879974,0.1194199994206428,0.1188620030879974,0.1194199994206428,23766400.0,,,AAPL,1d
1981-02-03 00:00:00+00:00,0.0949672609567642,0.1233260035514831,0.1238839998841285,0.1233260035514831,0.1233260035514831,19152000.0,,,AAPL,1d
1981-02-04 00:00:00+00:00,0.0984047651290893,0.1277900040149688,0.1283479928970337,0.1277900040149688,0.1277900040149688,27865600.0,,,AAPL,1d
1981-02-05 00:00:00+00:00,0.0984047651290893,0.1277900040149688,0.1289059966802597,0.1277900040149688,0.1277900040149688,7929600.0,,,AAPL,1d
1981-02-06 00:00:00+00:00,0.0988344699144363,0.1283479928970337,0.1289059966802597,0.1283479928970337,0.1283479928970337,13865600.0,,,AAPL,1d
1981-02-09 00:00:00+00:00,0.0936782136559486,0.1216519996523857,0.1227679997682571,0.1216519996523857,0.1227679997682571,16755200.0,,,AAPL,1d
1981-02-10 00:00:00+00:00,0.0936782136559486,0.1216519996523857,0.1222100034356117,0.1216519996523857,0.1216519996523857,18345600.0,,,AAPL,1d
1981-02-11 00:00:00+00:00,0.0906704068183898,0.117746002972126,0.1183039993047714,0.117746002972126,0.1183039993047714,13843200.0,,,AAPL,1d
1981-02-12 00:00:00+00:00,0.0898102521896362,0.1166289970278739,0.1171879991889,0.1166289970278739,0.1171879991889,14560000.0,,,AAPL,1d
1981-02-13 00:00:00+00:00,0.0876617953181266,0.1138390004634857,0.1149550005793571,0.1138390004634857,0.1149550005793571,11155200.0,,,AAPL,1d
1981-02-17 00:00:00+00:00,0.0898102521896362,0.1166289970278739,0.1171879991889,0.1166289970278739,0.1166289970278739,12275200.0,,,AAPL,1d
1981-02-18 00:00:00+00:00,0.0936782136559486,0.1216519996523857,0.1227679997682571,0.1216519996523857,0.1216519996523857,19241600.0,,,AAPL,1d
1981-02-19 00:00:00+00:00,0.0880915373563766,0.1143969967961311,0.1149550005793571,0.1143969967961311,0.1149550005793571,22310400.0,,,AAPL,1d
1981-02-20 00:00:00+00:00,0.0833649337291717,0.1082589998841285,0.1088170036673545,0.1082589998841285,0.1088170036673545,24371200.0,,,AAPL,1d
1981-02-23 00:00:00+00:00,0.0846540108323097,0.1099329963326454,0.1104910001158714,0.1099329963326454,0.1099329963326454,14112000.0,,,AAPL,1d
1981-02-24 00:00:00+00:00,0.0816461592912674,0.1060269996523857,0.1071429997682571,0.1060269996523857,0.1071429997682571,16979200.0,,,AAPL,1d
1981-02-25 00:00:00+00:00,0.0868024304509162,0.1127230003476142,0.1132809966802597,0.1127230003476142,0.1127230003476142,19488000.0,,,AAPL,1d
1981-02-26 00:00:00+00:00,0.0880915373563766,0.1143969967961311,0.1149550005793571,0.1143969967961311,0.1143969967961311,10841600.0,,,AAPL,1d
1981-02-27 00:00:00+00:00,0.0911000967025756,0.1183039993047714,0.1194199994206428,0.1183039993047714,0.1183039993047714,14761600.0,,,AAPL,1d
1981-03-02 00:00:00+00:00,0.0915297716856002,0.1188620030879974,0.1194199994206428,0.1188620030879974,0.1188620030879974,11760000.0,,,AAPL,1d
1981-03-03 00:00:00+00:00,0.0902406796813011,0.1171879991889,0.117746002972126,0.1171879991889,0.117746002972126,16172800.0,,,AAPL,1d
1981-03-04 00:00:00+00:00,0.0893805474042892,0.1160710006952285,0.1166289970278739,0.1160710006952285,0.1166289970278739,13708800.0,,,AAPL,1d
1981-03-05 00:00:00+00:00,0.0889508873224258,0.1155129969120025,0.1160710006952285,0.1155129969120025,0.1160710006952285,5376000.0,,,AAPL,1d
1981-03-06 00:00:00+00:00,0.0880915373563766,0.1143969967961311,0.1155129969120025,0.1143969967961311,0.1155129969120025,11603200.0,,,AAPL,1d
1981-03-09 00:00:00+00:00,0.0812164768576622,0.1054690033197403,0.1060269996523857,0.1054690033197403,0.1060269996523857,15321600.0,,,AAPL,1d
1981-03-10 00:00:00+00:00,0.0773485004901886,0.1004460006952285,0.1010039970278739,0.1004460006952285,0.1010039970278739,28380800.0,,,AAPL,1d
1981-03-11 00:00:00+00:00,0.074340671300888,0.0965399965643882,0.0976559966802597,0.0965399965643882,0.0976559966802597,29859200.0,,,AAPL,1d
1981-03-12 00:00:00+00:00,0.0773485004901886,0.1004460006952285,0.1010039970278739,0.1004460006952285,0.1004460006952285,59248000.0,,,AAPL,1d
1981-03-13 00:00:00+00:00,0.0764891058206558,0.0993300005793571,0.0998879969120025,0.0993300005793571,0.0998879969120025,231302400.0,,,AAPL,1d
1981-03-16 00:00:00+00:00,0.0794977620244026,0.1032370030879974,0.1043530032038688,0.1032370030879974,0.1032370030879974,37228800.0,,,AAPL,1d
1981-03-17 00:00:00+00:00,0.0833649337291717,0.1082589998841285,0.109375,0.1082589998841285,0.1082589998841285,43747200.0,,,AAPL,1d
1981-03-18 00:00:00+00:00,0.08852119743824,0.1149550005793571,0.1160710006952285,0.1149550005793571,0.1149550005793571,36937600.0,,,AAPL,1d
1981-03-19 00:00:00+00:00,0.0876617953181266,0.1138390004634857,0.1143969967961311,0.1138390004634857,0.1143969967961311,37811200.0,,,AAPL,1d
1981-03-20 00:00:00+00:00,0.08852119743824,0.1149550005793571,0.1160710006952285,0.1149550005793571,0.1149550005793571,14604800.0,,,AAPL,1d
1981-03-23 00:00:00+00:00,0.0919594541192054,0.1194199994206428,0.1205359995365142,0.1194199994206428,0.1194199994206428,22019200.0,,,AAPL,1d
1981-03-24 00:00:00+00:00,0.0915297716856002,0.1188620030879974,0.1194199994206428,0.1188620030879974,0.1194199994206428,28156800.0,,,AAPL,1d
1981-03-25 00:00:00+00:00,0.0898102521896362,0.1166289970278739,0.117746002972126,0.1166289970278739,0.117746002972126,7056000.0,,,AAPL,1d
1981-03-26 00:00:00+00:00,0.0880915373563766,0.1143969967961311,0.1149550005793571,0.1143969967961311,0.1149550005793571,12275200.0,,,AAPL,1d
1981-03-27 00:00:00+00:00,0.0850836783647537,0.1104910001158714,0.1110489964485168,0.1104910001158714,0.1110489964485168,12252800.0,,,AAPL,1d
1981-03-30 00:00:00+00:00,0.0850836783647537,0.1104910001158714,0.1116070002317428,0.1104910001158714,0.1104910001158714,9900800.0,,,AAPL,1d
1981-03-31 00:00:00+00:00,0.0842242836952209,0.109375,0.1104910001158714,0.109375,0.1104910001158714,15993600.0,,,AAPL,1d
1981-04-01 00:00:00+00:00,0.0833649337291717,0.1082589998841285,0.1088170036673545,0.1082589998841285,0.1088170036673545,34070400.0,,,AAPL,1d
1981-04-02 00:00:00+00:00,0.0906704068183898,0.117746002972126,0.1183039993047714,0.117746002972126,0.117746002972126,31404800.0,,,AAPL,1d
1981-04-03 00:00:00+00:00,0.0911000967025756,0.1183039993047714,0.1188620030879974,0.1183039993047714,0.1183039993047714,16486400.0,,,AAPL,1d
1981-04-06 00:00:00+00:00,0.0893805474042892,0.1160710006952285,0.1166289970278739,0.1160710006952285,0.1166289970278739,22803200.0,,,AAPL,1d
1981-04-07 00:00:00+00:00,0.08852119743824,0.1149550005793571,0.1155129969120025,0.1149550005793571,0.1155129969120025,10684800.0,,,AAPL,1d
1981-04-08 00:00:00+00:00,0.092818833887577,0.1205359995365142,0.1216519996523857,0.1205359995365142,0.1205359995365142,21952000.0,,,AAPL,1d
1981-04-09 00:00:00+00:00,0.0945376008749008,0.1227679997682571,0.1233260035514831,0.1227679997682571,0.1227679997682571,12499200.0,,,AAPL,1d
1981-04-10 00:00:00+00:00,0.0958266705274581,0.1244420036673545,0.125,0.1244420036673545,0.1244420036673545,33465600.0,,,AAPL,1d
1981-04-13 00:00:00+00:00,0.0958266705274581,0.1244420036673545,0.125,0.1244420036673545,0.1244420036673545,16060800.0,,,AAPL,1d
1981-04-14 00:00:00+00:00,0.0958266705274581,0.1244420036673545,0.125,0.1244420036673545,0.1244420036673545,6652800.0,,,AAPL,1d
1981-04-15 00:00:00+00:00,0.0911000967025756,0.1183039993047714,0.1188620030879974,0.1183039993047714,0.1188620030879974,34048000.0,,,AAPL,1d
1981-04-16 00:00:00+00:00,0.0859430655837059,0.1116070002317428,0.1121649965643882,0.1116070002317428,0.1121649965643882,23878400.0,,,AAPL,1d
1981-04-20 00:00:00+00:00,0.08852119743824,0.1149550005793571,0.1155129969120025,0.1149550005793571,0.1149550005793571,35347200.0,,,AAPL,1d
1981-04-21 00:00:00+00:00,0.0945376008749008,0.1227679997682571,0.1233260035514831,0.1227679997682571,0.1227679997682571,28537600.0,,,AAPL,1d
1981-04-22 00:00:00+00:00,0.0979750901460647,0.1272320002317428,0.1277900040149688,0.1272320002317428,0.1272320002317428,18995200.0,,,AAPL,1d
1981-04-23 00:00:00+00:00,0.1005532518029213,0.1305799931287765,0.1311379969120025,0.1305799931287765,0.1305799931287765,58016000.0,,,AAPL,1d
1981-04-24 00:00:00+00:00,0.0996938794851303,0.1294640004634857,0.1305799931287765,0.1294640004634857,0.1305799931287765,35056000.0,,,AAPL,1d
1981-04-27 00:00:00+00:00,0.0988344699144363,0.1283479928970337,0.1289059966802597,0.1283479928970337,0.1289059966802597,38528000.0,,,AAPL,1d
1981-04-28 00:00:00+00:00,0.0971156954765319,0.1261159926652908,0.1266739964485168,0.1261159926652908,0.1266739964485168,32188800.0,,,AAPL,1d
1981-04-29 00:00:00+00:00,0.0958266705274581,0.1244420036673545,0.125,0.1244420036673545,0.125,13641600.0,,,AAPL,1d
1981-04-30 00:00:00+00:00,0.0975454002618789,0.1266739964485168,0.1277900040149688,0.1266739964485168,0.1266739964485168,12611200.0,,,AAPL,1d
1981-05-01 00:00:00+00:00,0.0975454002618789,0.1266739964485168,0.1277900040149688,0.1266739964485168,0.1266739964485168,16553600.0,,,AAPL,1d
1981-05-04 00:00:00+00:00,0.0971156954765319,0.1261159926652908,0.1266739964485168,0.1261159926652908,0.1266739964485168,14448000.0,,,AAPL,1d
1981-05-05 00:00:00+00:00,0.0966860130429267,0.125558003783226,0.1261159926652908,0.125558003783226,0.1261159926652908,17539200.0,,,AAPL,1d
1981-05-06 00:00:00+00:00,0.0941079035401344,0.1222100034356117,0.1227679997682571,0.1222100034356117,0.1227679997682571,18950400.0,,,AAPL,1d
1981-05-07 00:00:00+00:00,0.0953969657421112,0.1238839998841285,0.1244420036673545,0.1238839998841285,0.1238839998841285,9363200.0,,,AAPL,1d
1981-05-08 00:00:00+00:00,0.0962563529610633,0.125,0.125558003783226,0.125,0.125,7907200.0,,,AAPL,1d
1981-05-11 00:00:00+00:00,0.0941079035401344,0.1222100034356117,0.1227679997682571,0.1222100034356117,0.1227679997682571,11939200.0,,,AAPL,1d
1981-05-12 00:00:00+00:00,0.0941079035401344,0.1222100034356117,0.1238839998841285,0.1222100034356117,0.1222100034356117,4256000.0,,,AAPL,1d
1981-05-13 00:00:00+00:00,0.0936782136559486,0.1216519996523857,0.1233260035514831,0.1216519996523857,0.1222100034356117,4905600.0,,,AAPL,1d
1981-05-14 00:00:00+00:00,0.0923891812562942,0.1199780032038688,0.1210940033197403,0.1199780032038688,0.1210940033197403,4928000.0,,,AAPL,1d
1981-05-15 00:00:00+00:00,0.0945376008749008,0.1227679997682571,0.1244420036673545,0.1227679997682571,0.1227679997682571,4905600.0,,,AAPL,1d
1981-05-18 00:00:00+00:00,0.0962563529610633,0.125,0.1261159926652908,0.125,0.125,4166400.0,,,AAPL,1d
1981-05-19 00:00:00+00:00,0.0945376008749008,0.1227679997682571,0.1233260035514831,0.1227679997682571,0.1233260035514831,25424000.0,,,AAPL,1d
1981-05-20 00:00:00+00:00,0.0975454002618789,0.1266739964485168,0.1277900040149688,0.1266739964485168,0.1266739964485168,13283200.0,,,AAPL,1d
1981-05-21 00:00:00+00:00,0.1031321287155151,0.1339289993047714,0.1344870030879974,0.1339289993047714,0.1339289993047714,32211200.0,,,AAPL,1d
1981-05-22 00:00:00+00:00,0.1078586727380752,0.140066996216774,0.141183003783226,0.140066996216774,0.140066996216774,31427200.0,,,AAPL,1d
1981-05-26 00:00:00+00:00,0.1074290126562118,0.1395090073347091,0.140066996216774,0.1395090073347091,0.140066996216774,85344000.0,,,AAPL,1d
1981-05-27 00:00:00+00:00,0.1134446486830711,0.1473210006952285,0.1478790044784546,0.1473210006952285,0.1473210006952285,149497600.0,,,AAPL,1d
1981-05-28 00:00:00+00:00,0.1134446486830711,0.1473210006952285,0.1478790044784546,0.1473210006952285,0.1473210006952285,73987200.0,,,AAPL,1d
1981-05-29 00:00:00+00:00,0.1138743236660957,0.1478790044784546,0.1484380066394806,0.1478790044784546,0.1478790044784546,59382400.0,,,AAPL,1d
1981-06-01 00:00:00+00:00,0.1138743236660957,0.1478790044784546,0.1484380066394806,0.1478790044784546,0.1478790044784546,51251200.0,,,AAPL,1d
1981-06-02 00:00:00+00:00,0.1082884147763252,0.140625,0.141183003783226,0.140625,0.141183003783226,40432000.0,,,AAPL,1d
1981-06-03 00:00:00+00:00,0.1082884147763252,0.140625,0.1417409926652908,0.140625,0.140625,39446400.0,,,AAPL,1d
1981-06-04 00:00:00+00:00,0.1104368418455123,0.1434150040149688,0.1439729928970337,0.1434150040149688,0.1434150040149688,56067200.0,,,AAPL,1d
1981-06-05 00:00:00+00:00,0.1087180525064468,0.141183003783226,0.1417409926652908,0.141183003783226,0.1417409926652908,57680000.0,,,AAPL,1d
1981-06-08 00:00:00+00:00,0.1048508882522583,0.1361609995365142,0.1367190033197403,0.1361609995365142,0.1367190033197403,93497600.0,,,AAPL,1d
1981-06-09 00:00:00+00:00,0.1069993451237678,0.1389510035514831,0.1395090073347091,0.1389510035514831,0.1389510035514831,119593600.0,,,AAPL,1d
1981-06-10 00:00:00+00:00,0.1082884147763252,0.140625,0.1422989964485168,0.140625,0.140625,25222400.0,,,AAPL,1d
1981-06-11 00:00:00+00:00,0.1130150035023689,0.1467629969120025,0.1473210006952285,0.1467629969120025,0.1467629969120025,38976000.0,,,AAPL,1d
1981-06-12 00:00:00+00:00,0.1117258518934249,0.1450890004634857,0.1456470042467117,0.1450890004634857,0.1456470042467117,25804800.0,,,AAPL,1d
1981-06-15 00:00:00+00:00,0.1112961545586586,0.1445309966802597,0.1450890004634857,0.1445309966802597,0.1450890004634857,143763200.0,,,AAPL,1d
1981-06-16 00:00:00+00:00,0.1091477572917938,0.1417409926652908,0.1422989964485168,0.1417409926652908,0.1422989964485168,37251200.0,,,AAPL,1d
1981-06-17 00:00:00+00:00,0.1074290126562118,0.1395090073347091,0.140066996216774,0.1395090073347091,0.140066996216774,27574400.0,,,AAPL,1d
1981-06-18 00:00:00+00:00,0.1069993451237678,0.1389510035514831,0.140066996216774,0.1389510035514831,0.1395090073347091,23049600.0,,,AAPL,1d
1981-06-19 00:00:00+00:00,0.1039915084838867,0.1350450068712234,0.1356029957532882,0.1350450068712234,0.1356029957532882,27507200.0,,,AAPL,1d
1981-06-22 00:00:00+00:00,0.1001235172152519,0.1300220042467117,0.1305799931287765,0.1300220042467117,0.1305799931287765,10841600.0,,,AAPL,1d
1981-06-23 00:00:00+00:00,0.1018422842025756,0.1322540044784546,0.1333709955215454,0.1322540044784546,0.1322540044784546,15030400.0,,,AAPL,1d
1981-06-24 00:00:00+00:00,0.0992641896009445,0.1289059966802597,0.1300220042467117,0.1289059966802597,0.1300220042467117,23027200.0,,,AAPL,1d
1981-06-25 00:00:00+00:00,0.1014126241207122,0.1316960006952285,0.1322540044784546,0.1316960006952285,0.1316960006952285,24259200.0,,,AAPL,1d
1981-06-26 00:00:00+00:00,0.1001235172152519,0.1300220042467117,0.1311379969120025,0.1300220042467117,0.1311379969120025,23788800.0,,,AAPL,1d
1981-06-29 00:00:00+00:00,0.0966860130429267,0.125558003783226,0.1266739964485168,0.125558003783226,0.1266739964485168,10595200.0,,,AAPL,1d
1981-06-30 00:00:00+00:00,0.0893805474042892,0.1160710006952285,0.1166289970278739,0.1160710006952285,0.1166289970278739,35907200.0,,,AAPL,1d
1981-07-01 00:00:00+00:00,0.08852119743824,0.1149550005793571,0.1155129969120025,0.1149550005793571,0.1155129969120025,170464000.0,,,AAPL,1d
1981-07-02 00:00:00+00:00,0.08852119743824,0.1149550005793571,0.1155129969120025,0.1149550005793571,0.1149550005793571,30284800.0,,,AAPL,1d
1981-07-06 00:00:00+00:00,0.0855133607983589,0.1110489964485168,0.1121649965643882,0.1110489964485168,0.1121649965643882,16531200.0,,,AAPL,1d
1981-07-07 00:00:00+00:00,0.0863727554678917,0.1121649965643882,0.1132809966802597,0.1121649965643882,0.1121649965643882,15836800.0,,,AAPL,1d
1981-07-08 00:00:00+00:00,0.0898102521896362,0.1166289970278739,0.1171879991889,0.1166289970278739,0.1166289970278739,16620800.0,,,AAPL,1d
1981-07-09 00:00:00+00:00,0.0829352438449859,0.1077010035514831,0.1082589998841285,0.1077010035514831,0.1082589998841285,32883200.0,,,AAPL,1d
1981-07-10 00:00:00+00:00,0.0764891058206558,0.0993300005793571,0.0998879969120025,0.0993300005793571,0.0998879969120025,55171200.0,,,AAPL,1d
1981-07-13 00:00:00+00:00,0.0782086700201034,0.1015629991889,0.102121002972126,0.1015629991889,0.1015629991889,45740800.0,,,AAPL,1d
1981-07-14 00:00:00+00:00,0.0816461592912674,0.1060269996523857,0.1071429997682571,0.1060269996523857,0.1060269996523857,19779200.0,,,AAPL,1d
1981-07-15 00:00:00+00:00,0.0837945863604545,0.1088170036673545,0.109375,0.1088170036673545,0.1088170036673545,10953600.0,,,AAPL,1d
1981-07-16 00:00:00+00:00,0.0859430655837059,0.1116070002317428,0.1127230003476142,0.1116070002317428,0.1116070002317428,15232000.0,,,AAPL,1d
1981-07-17 00:00:00+00:00,0.0889508873224258,0.1155129969120025,0.1160710006952285,0.1155129969120025,0.1155129969120025,19824000.0,,,AAPL,1d
1981-07-20 00:00:00+00:00,0.0829352438449859,0.1077010035514831,0.1082589998841285,0.1077010035514831,0.1082589998841285,23654400.0,,,AAPL,1d
1981-07-21 00:00:00+00:00,0.0825055167078971,0.1071429997682571,0.1077010035514831,0.1071429997682571,0.1077010035514831,31942400.0,,,AAPL,1d
1981-07-22 00:00:00+00:00,0.0777781978249549,0.1010039970278739,0.102121002972126,0.1010039970278739,0.102121002972126,22668800.0,,,AAPL,1d
1981-07-23 00:00:00+00:00,0.0799274295568466,0.1037949994206428,0.1043530032038688,0.1037949994206428,0.1037949994206428,34451200.0,,,AAPL,1d
1981-07-24 00:00:00+00:00,0.0825055167078971,0.1071429997682571,0.1077010035514831,0.1071429997682571,0.1071429997682571,28851200.0,,,AAPL,1d
1981-07-27 00:00:00+00:00,0.0859430655837059,0.1116070002317428,0.1121649965643882,0.1116070002317428,0.1116070002317428,17337600.0,,,AAPL,1d
1981-07-28 00:00:00+00:00,0.0829352438449859,0.1077010035514831,0.1082589998841285,0.1077010035514831,0.1082589998841285,22848000.0,,,AAPL,1d
1981-07-29 00:00:00+00:00,0.0816461592912674,0.1060269996523857,0.1065850034356117,0.1060269996523857,0.1065850034356117,15500800.0,,,AAPL,1d
1981-07-30 00:00:00+00:00,0.0846540108323097,0.1099329963326454,0.1110489964485168,0.1099329963326454,0.1099329963326454,9900800.0,,,AAPL,1d
1981-07-31 00:00:00+00:00,0.0859430655837059,0.1116070002317428,0.1121649965643882,0.1116070002317428,0.1116070002317428,10953600.0,,,AAPL,1d
1981-08-03 00:00:00+00:00,0.0850836783647537,0.1104910001158714,0.1116070002317428,0.1104910001158714,0.1116070002317428,12432000.0,,,AAPL,1d
1981-08-04 00:00:00+00:00,0.0863727554678917,0.1121649965643882,0.1127230003476142,0.1121649965643882,0.1121649965643882,31673600.0,,,AAPL,1d
1981-08-05 00:00:00+00:00,0.0889508873224258,0.1155129969120025,0.1160710006952285,0.1155129969120025,0.1155129969120025,17494400.0,,,AAPL,1d
1981-08-06 00:00:00+00:00,0.0868024304509162,0.1127230003476142,0.1132809966802597,0.1127230003476142,0.1132809966802597,10528000.0,,,AAPL,1d
1981-08-07 00:00:00+00:00,0.0868024304509162,0.1127230003476142,0.1132809966802597,0.1127230003476142,0.1127230003476142,9206400.0,,,AAPL,1d
1981-08-10 00:00:00+00:00,0.0868024304509162,0.1127230003476142,0.1127230003476142,0.1127230003476142,0.1127230003476142,0.0,,,AAPL,1d
1981-08-11 00:00:00+00:00,0.0842242836952209,0.109375,0.1104910001158714,0.109375,0.1104910001158714,71456000.0,,,AAPL,1d
1981-08-12 00:00:00+00:00,0.0825055167078971,0.1071429997682571,0.1077010035514831,0.1071429997682571,0.1077010035514831,26275200.0,,,AAPL,1d
1981-08-13 00:00:00+00:00,0.0799274295568466,0.1037949994206428,0.1043530032038688,0.1037949994206428,0.1043530032038688,27484800.0,,,AAPL,1d
1981-08-14 00:00:00+00:00,0.0786383673548698,0.102121002972126,0.1032370030879974,0.102121002972126,0.1032370030879974,24192000.0,,,AAPL,1d
1981-08-17 00:00:00+00:00,0.0760594606399536,0.0987719967961311,0.0998879969120025,0.0987719967961311,0.0998879969120025,18905600.0,,,AAPL,1d
1981-08-18 00:00:00+00:00,0.074340671300888,0.0965399965643882,0.0976559966802597,0.0965399965643882,0.0976559966802597,17001600.0,,,AAPL,1d
1981-08-19 00:00:00+00:00,0.0734813287854194,0.0954239964485168,0.0965399965643882,0.0954239964485168,0.0965399965643882,20675200.0,,,AAPL,1d
1981-08-20 00:00:00+00:00,0.074340671300888,0.0965399965643882,0.0970980003476142,0.0965399965643882,0.0965399965643882,17113600.0,,,AAPL,1d
1981-08-21 00:00:00+00:00,0.0691844224929809,0.0898440033197403,0.0909600034356117,0.0898440033197403,0.0909600034356117,41910400.0,,,AAPL,1d
1981-08-24 00:00:00+00:00,0.0648868083953857,0.0842629969120025,0.0848210006952285,0.0842629969120025,0.0848210006952285,23072000.0,,,AAPL,1d
1981-08-25 00:00:00+00:00,0.0666063204407692,0.086496002972126,0.0870539993047714,0.086496002972126,0.086496002972126,40700800.0,,,AAPL,1d
1981-08-26 00:00:00+00:00,0.0653164759278297,0.0848210006952285,0.0853789970278739,0.0848210006952285,0.0853789970278739,33600000.0,,,AAPL,1d
1981-08-27 00:00:00+00:00,0.0657461583614349,0.0853789970278739,0.0859379991889,0.0853789970278739,0.0853789970278739,25916800.0,,,AAPL,1d
1981-08-28 00:00:00+00:00,0.0691844224929809,0.0898440033197403,0.0904019996523857,0.0898440033197403,0.0898440033197403,38035200.0,,,AAPL,1d
