datetime,open,high,low,close,volume,average,barCount,barcount,symbol,interval
2024-09-16 18:58:00+00:00,430.49,430.58,430.48,430.57,7616.0,430.532,49.0,,MSFT,1m
2024-09-16 18:59:00+00:00,430.57,430.8,430.57,430.7,7142.0,430.713,57.0,,MSFT,1m
2024-09-16 19:00:00+00:00,430.68,430.75,430.59,430.7,4840.0,430.674,34.0,,MSFT,1m
2024-09-16 19:01:00+00:00,430.68,430.69,430.49,430.49,4634.0,430.634,37.0,,MSFT,1m
2024-09-16 19:02:00+00:00,430.4,430.67,430.39,430.66,4431.0,430.55,33.0,,MSFT,1m
2024-09-16 19:03:00+00:00,430.63,430.65,430.57,430.6,3194.0,430.608,26.0,,MSFT,1m
2024-09-16 19:04:00+00:00,430.62,430.64,430.37,430.37,2813.0,430.525,21.0,,MSFT,1m
2024-09-16 19:05:00+00:00,430.41,430.44,430.27,430.44,6127.0,430.373,44.0,,MSFT,1m
2024-09-16 19:06:00+00:00,430.43,430.5,430.39,430.43,5197.0,430.45,37.0,,MSFT,1m
2024-09-16 19:07:00+00:00,430.45,430.5,430.43,430.45,4527.0,430.469,33.0,,MSFT,1m
2024-09-16 19:08:00+00:00,430.45,430.63,430.45,430.63,8538.0,430.522,52.0,,MSFT,1m
2024-09-16 19:09:00+00:00,430.62,430.66,430.47,430.48,3002.0,430.591,26.0,,MSFT,1m
2024-09-16 19:10:00+00:00,430.49,430.65,430.49,430.65,11215.0,430.567,30.0,,MSFT,1m
2024-09-16 19:11:00+00:00,430.66,430.66,430.59,430.65,1500.0,430.635,14.0,,MSFT,1m
2024-09-16 19:12:00+00:00,430.6,430.75,430.58,430.68,11179.0,430.702,73.0,,MSFT,1m
2024-09-16 19:13:00+00:00,430.68,430.69,430.48,430.62,6225.0,430.579,36.0,,MSFT,1m
2024-09-16 19:14:00+00:00,430.6,430.65,430.46,430.5,5598.0,430.56,40.0,,MSFT,1m
2024-09-16 19:15:00+00:00,430.53,430.56,430.45,430.51,7700.0,430.509,52.0,,MSFT,1m
2024-09-16 19:16:00+00:00,430.51,430.58,430.47,430.58,7976.0,430.523,44.0,,MSFT,1m
2024-09-16 19:17:00+00:00,430.59,430.72,430.59,430.63,4441.0,430.658,32.0,,MSFT,1m
2024-09-16 19:18:00+00:00,430.59,430.73,430.59,430.69,6644.0,430.669,40.0,,MSFT,1m
2024-09-16 19:19:00+00:00,430.7,430.78,430.66,430.77,6280.0,430.746,50.0,,MSFT,1m
2024-09-16 19:20:00+00:00,430.75,430.76,430.64,430.65,4897.0,430.711,41.0,,MSFT,1m
2024-09-16 19:21:00+00:00,430.64,430.67,430.38,430.38,10214.0,430.524,81.0,,MSFT,1m
2024-09-16 19:22:00+00:00,430.35,430.36,430.3,430.34,6952.0,430.332,57.0,,MSFT,1m
2024-09-16 19:23:00+00:00,430.35,430.43,430.31,430.36,6498.0,430.372,54.0,,MSFT,1m
2024-09-16 19:24:00+00:00,430.38,430.46,430.37,430.46,7825.0,430.412,66.0,,MSFT,1m
2024-09-16 19:25:00+00:00,430.51,430.58,430.45,430.46,10824.0,430.502,89.0,,MSFT,1m
2024-09-16 19:26:00+00:00,430.44,430.6,430.43,430.5,7678.0,430.509,68.0,,MSFT,1m
2024-09-16 19:27:00+00:00,430.51,430.56,430.48,430.49,8350.0,430.526,58.0,,MSFT,1m
2024-09-16 19:28:00+00:00,430.48,430.65,430.47,430.63,8764.0,430.571,60.0,,MSFT,1m
2024-09-16 19:29:00+00:00,430.62,430.64,430.49,430.55,6929.0,430.57,53.0,,MSFT,1m
2024-09-16 19:30:00+00:00,430.56,430.77,430.54,430.73,9645.0,430.605,69.0,,MSFT,1m
2024-09-16 19:31:00+00:00,430.75,430.82,430.69,430.71,7469.0,430.746,64.0,,MSFT,1m
2024-09-16 19:32:00+00:00,430.69,430.87,430.65,430.75,10739.0,430.744,88.0,,MSFT,1m
2024-09-16 19:33:00+00:00,430.83,430.96,430.81,430.94,11665.0,430.89,97.0,,MSFT,1m
2024-09-16 19:34:00+00:00,430.96,430.96,430.86,430.91,4231.0,430.903,37.0,,MSFT,1m
2024-09-16 19:35:00+00:00,430.93,430.95,430.8,430.8,8601.0,430.904,55.0,,MSFT,1m
2024-09-16 19:36:00+00:00,430.82,430.89,430.79,430.86,9379.0,430.838,64.0,,MSFT,1m
2024-09-16 19:37:00+00:00,430.89,430.93,430.61,430.77,6990.0,430.758,54.0,,MSFT,1m
2024-09-16 19:38:00+00:00,430.79,431.08,430.79,431.07,11921.0,430.98,82.0,,MSFT,1m
2024-09-16 19:39:00+00:00,431.06,431.07,430.94,430.94,6246.0,431.017,41.0,,MSFT,1m
2024-09-16 19:40:00+00:00,430.92,431.11,430.9,431.07,8289.0,430.998,71.0,,MSFT,1m
2024-09-16 19:41:00+00:00,431.09,431.27,431.08,431.22,9014.0,431.203,63.0,,MSFT,1m
2024-09-16 19:42:00+00:00,431.23,431.27,431.21,431.25,17599.0,431.253,75.0,,MSFT,1m
2024-09-16 19:43:00+00:00,431.25,431.27,431.13,431.23,9652.0,431.207,72.0,,MSFT,1m
2024-09-16 19:44:00+00:00,431.25,431.39,431.18,431.3,21877.0,431.279,95.0,,MSFT,1m
2024-09-16 19:45:00+00:00,431.31,431.48,431.2,431.2,9050.0,431.319,68.0,,MSFT,1m
2024-09-16 19:46:00+00:00,431.19,431.33,431.16,431.25,12300.0,431.239,80.0,,MSFT,1m
2024-09-16 19:47:00+00:00,431.23,431.34,431.21,431.31,21237.0,431.272,119.0,,MSFT,1m
2024-09-16 19:48:00+00:00,431.31,431.46,431.31,431.37,14101.0,431.379,83.0,,MSFT,1m
2024-09-16 19:49:00+00:00,431.39,431.44,431.26,431.34,17159.0,431.35,99.0,,MSFT,1m
2024-09-16 19:50:00+00:00,431.31,431.4,430.88,431.37,42456.0,431.157,319.0,,MSFT,1m
2024-09-16 19:51:00+00:00,431.36,431.49,431.23,431.37,26413.0,431.354,203.0,,MSFT,1m
2024-09-16 19:52:00+00:00,431.35,431.5,431.24,431.44,16867.0,431.369,139.0,,MSFT,1m
2024-09-16 19:53:00+00:00,431.46,431.49,431.29,431.48,18940.0,431.408,133.0,,MSFT,1m
2024-09-16 19:54:00+00:00,431.44,431.48,431.07,431.28,37170.0,431.296,278.0,,MSFT,1m
2024-09-16 19:55:00+00:00,431.29,431.5,431.2,431.45,40906.0,431.341,284.0,,MSFT,1m
2024-09-16 19:56:00+00:00,431.43,431.47,431.23,431.42,26722.0,431.366,223.0,,MSFT,1m
2024-09-16 19:57:00+00:00,431.42,431.59,431.35,431.54,35892.0,431.47,253.0,,MSFT,1m
2024-09-16 19:58:00+00:00,431.51,431.62,431.36,431.52,76750.0,431.47,537.0,,MSFT,1m
2024-09-16 19:59:00+00:00,431.48,431.55,430.99,431.44,142507.0,431.252,1001.0,,MSFT,1m
2024-09-17 13:30:00+00:00,440.23,440.23,436.81,438.83,563321.0,439.408,1173.0,,MSFT,1m
2024-09-17 13:31:00+00:00,438.63,439.77,438.38,438.72,136585.0,439.119,950.0,,MSFT,1m
2024-09-17 13:32:00+00:00,438.81,439.77,438.34,439.56,133923.0,439.211,703.0,,MSFT,1m
2024-09-17 13:33:00+00:00,439.6,440.05,438.01,438.01,118728.0,439.249,647.0,,MSFT,1m
2024-09-17 13:34:00+00:00,438.01,438.54,437.63,438.26,51597.0,437.962,351.0,,MSFT,1m
2024-09-17 13:35:00+00:00,438.39,439.48,438.2,438.54,77645.0,438.871,526.0,,MSFT,1m
2024-09-17 13:36:00+00:00,438.44,438.88,438.12,438.3,43981.0,438.497,316.0,,MSFT,1m
2024-09-17 13:37:00+00:00,438.34,438.58,437.79,437.79,41741.0,438.151,273.0,,MSFT,1m
2024-09-17 13:38:00+00:00,437.85,437.95,437.52,437.91,39213.0,437.764,268.0,,MSFT,1m
2024-09-17 13:39:00+00:00,437.84,438.2,437.71,438.18,37310.0,437.95,263.0,,MSFT,1m
2024-09-17 13:40:00+00:00,438.12,439.14,438.06,438.91,42525.0,438.485,293.0,,MSFT,1m
2024-09-17 13:41:00+00:00,438.92,439.19,438.7,439.06,46977.0,439.009,298.0,,MSFT,1m
2024-09-17 13:42:00+00:00,439.13,439.56,439.04,439.46,50700.0,439.299,317.0,,MSFT,1m
2024-09-17 13:43:00+00:00,439.42,441.01,439.42,441.0,173843.0,440.375,1004.0,,MSFT,1m
2024-09-17 13:44:00+00:00,441.0,441.17,440.43,440.74,114870.0,440.818,770.0,,MSFT,1m
2024-09-17 13:45:00+00:00,440.75,441.32,440.68,440.86,127888.0,441.038,678.0,,MSFT,1m
2024-09-17 13:46:00+00:00,440.88,441.69,440.88,441.56,121402.0,441.372,747.0,,MSFT,1m
2024-09-17 13:47:00+00:00,441.56,441.85,441.0,441.44,100555.0,441.46,576.0,,MSFT,1m
2024-09-17 13:48:00+00:00,441.5,441.82,441.43,441.62,102880.0,441.689,613.0,,MSFT,1m
2024-09-17 13:49:00+00:00,441.58,441.62,439.47,439.5,149079.0,440.677,745.0,,MSFT,1m
2024-09-17 13:50:00+00:00,439.41,439.74,439.0,439.69,79302.0,439.387,525.0,,MSFT,1m
2024-09-17 13:51:00+00:00,439.66,440.0,439.27,439.52,56639.0,439.559,357.0,,MSFT,1m
2024-09-17 13:52:00+00:00,439.53,439.78,439.24,439.52,50647.0,439.523,326.0,,MSFT,1m
2024-09-17 13:53:00+00:00,439.56,439.88,439.29,439.53,42242.0,439.585,285.0,,MSFT,1m
2024-09-17 13:54:00+00:00,439.54,439.78,439.23,439.5,32833.0,439.54,229.0,,MSFT,1m
2024-09-17 13:55:00+00:00,439.53,439.86,439.39,439.64,47652.0,439.623,280.0,,MSFT,1m
2024-09-17 13:56:00+00:00,439.59,439.98,438.59,439.0,62597.0,439.161,431.0,,MSFT,1m
2024-09-17 13:57:00+00:00,439.0,439.29,438.8,439.06,29900.0,439.008,216.0,,MSFT,1m
2024-09-17 13:58:00+00:00,439.02,439.49,438.74,439.1,47368.0,439.185,223.0,,MSFT,1m
2024-09-17 13:59:00+00:00,439.14,439.33,439.01,439.11,28975.0,439.159,198.0,,MSFT,1m
2024-09-17 14:00:00+00:00,439.2,439.33,438.65,438.76,38987.0,439.062,205.0,,MSFT,1m
2024-09-17 14:01:00+00:00,438.79,438.83,438.33,438.66,47291.0,438.615,327.0,,MSFT,1m
2024-09-17 14:02:00+00:00,438.68,439.41,438.63,439.12,22764.0,438.93,159.0,,MSFT,1m
2024-09-17 14:03:00+00:00,439.05,439.2,438.63,439.05,17013.0,438.886,121.0,,MSFT,1m
2024-09-17 14:04:00+00:00,439.06,439.43,438.92,439.39,23800.0,439.234,168.0,,MSFT,1m
2024-09-17 14:05:00+00:00,439.18,439.32,438.79,438.95,23586.0,439.059,146.0,,MSFT,1m
2024-09-17 14:06:00+00:00,438.88,438.98,438.65,438.75,25088.0,438.801,154.0,,MSFT,1m
2024-09-17 14:07:00+00:00,438.78,439.29,438.65,439.02,26709.0,438.933,174.0,,MSFT,1m
2024-09-17 14:08:00+00:00,439.06,439.99,438.96,439.68,52533.0,439.6,349.0,,MSFT,1m
2024-09-17 14:09:00+00:00,439.76,440.05,439.58,439.61,46808.0,439.844,306.0,,MSFT,1m
2024-09-17 14:10:00+00:00,439.6,440.0,439.33,439.97,42676.0,439.662,239.0,,MSFT,1m
2024-09-17 14:11:00+00:00,439.99,440.07,439.65,439.74,40224.0,439.892,264.0,,MSFT,1m
2024-09-17 14:12:00+00:00,439.74,440.23,439.5,439.83,37899.0,439.888,232.0,,MSFT,1m
2024-09-17 14:13:00+00:00,439.82,439.82,438.84,439.06,61317.0,439.324,364.0,,MSFT,1m
2024-09-17 14:14:00+00:00,439.13,439.28,438.72,439.2,24588.0,439.027,180.0,,MSFT,1m
2024-09-17 14:15:00+00:00,439.23,439.23,438.64,438.77,31956.0,438.858,187.0,,MSFT,1m
2024-09-17 14:16:00+00:00,438.68,438.9,438.5,438.68,22951.0,438.666,151.0,,MSFT,1m
2024-09-17 14:17:00+00:00,438.65,438.8,438.45,438.79,26687.0,438.597,169.0,,MSFT,1m
2024-09-17 14:18:00+00:00,438.79,438.98,437.96,438.12,52690.0,438.341,265.0,,MSFT,1m
2024-09-17 14:19:00+00:00,438.15,438.15,437.78,437.82,34146.0,437.972,227.0,,MSFT,1m
2024-09-17 14:20:00+00:00,437.78,437.79,436.33,436.93,114820.0,436.963,701.0,,MSFT,1m
2024-09-17 14:21:00+00:00,437.02,437.66,436.99,437.53,60170.0,437.397,404.0,,MSFT,1m
2024-09-17 14:22:00+00:00,437.48,437.74,437.24,437.4,49975.0,437.514,262.0,,MSFT,1m
2024-09-17 14:23:00+00:00,437.48,438.28,437.39,438.24,47066.0,437.886,308.0,,MSFT,1m
2024-09-17 14:24:00+00:00,438.19,438.6,438.19,438.43,30523.0,438.35,187.0,,MSFT,1m
2024-09-17 14:25:00+00:00,438.31,438.99,438.2,438.72,42986.0,438.778,266.0,,MSFT,1m
2024-09-17 14:26:00+00:00,438.69,438.71,438.3,438.3,19539.0,438.562,117.0,,MSFT,1m
2024-09-17 14:27:00+00:00,438.25,438.42,438.03,438.04,26598.0,438.239,186.0,,MSFT,1m
2024-09-17 14:28:00+00:00,438.04,438.06,437.63,437.96,21678.0,437.878,168.0,,MSFT,1m
2024-09-17 14:29:00+00:00,438.01,438.08,437.6,437.6,32726.0,437.861,156.0,,MSFT,1m
2024-09-17 14:30:00+00:00,437.61,437.85,437.26,437.31,24260.0,437.514,140.0,,MSFT,1m
2024-09-17 14:31:00+00:00,437.3,437.42,436.79,437.33,27749.0,437.106,182.0,,MSFT,1m
2024-09-17 14:32:00+00:00,437.26,437.61,437.2,437.21,15327.0,437.431,116.0,,MSFT,1m
2024-09-17 14:33:00+00:00,437.2,437.49,436.81,436.99,31757.0,437.16,207.0,,MSFT,1m
2024-09-17 14:34:00+00:00,436.92,437.24,436.8,436.84,16874.0,437.02,133.0,,MSFT,1m
2024-09-17 14:35:00+00:00,436.8,437.02,436.7,436.71,38779.0,436.852,241.0,,MSFT,1m
2024-09-17 14:36:00+00:00,436.75,437.14,436.63,437.14,52899.0,436.767,432.0,,MSFT,1m
2024-09-17 14:37:00+00:00,437.12,437.45,437.08,437.22,27316.0,437.289,117.0,,MSFT,1m
2024-09-17 14:38:00+00:00,437.22,437.63,437.2,437.56,13732.0,437.38,101.0,,MSFT,1m
2024-09-17 14:39:00+00:00,437.58,437.63,437.25,437.46,16629.0,437.413,109.0,,MSFT,1m
2024-09-17 14:40:00+00:00,437.44,437.89,437.42,437.67,16524.0,437.657,109.0,,MSFT,1m
2024-09-17 14:41:00+00:00,437.62,437.87,437.5,437.84,22669.0,437.664,129.0,,MSFT,1m
2024-09-17 14:42:00+00:00,437.8,438.0,437.74,437.76,23839.0,437.847,171.0,,MSFT,1m
2024-09-17 14:43:00+00:00,437.76,438.03,437.76,437.99,21696.0,437.956,143.0,,MSFT,1m
2024-09-17 14:44:00+00:00,437.97,438.39,437.97,438.35,30615.0,438.184,258.0,,MSFT,1m
2024-09-17 14:45:00+00:00,438.35,438.88,438.34,438.75,41164.0,438.703,314.0,,MSFT,1m
2024-09-17 14:46:00+00:00,438.71,438.92,438.7,438.88,18009.0,438.828,120.0,,MSFT,1m
2024-09-17 14:47:00+00:00,438.83,439.2,438.58,438.79,27939.0,438.875,180.0,,MSFT,1m
2024-09-17 14:48:00+00:00,438.75,438.89,438.63,438.84,12583.0,438.783,93.0,,MSFT,1m
2024-09-17 14:49:00+00:00,438.8,438.81,438.57,438.65,15020.0,438.693,97.0,,MSFT,1m
2024-09-17 14:50:00+00:00,438.63,438.88,438.58,438.62,14786.0,438.723,99.0,,MSFT,1m
2024-09-17 14:51:00+00:00,438.59,438.59,438.22,438.23,21463.0,438.435,155.0,,MSFT,1m
2024-09-17 14:52:00+00:00,438.22,438.38,438.07,438.12,15872.0,438.224,103.0,,MSFT,1m
2024-09-17 14:53:00+00:00,438.08,438.43,438.08,438.32,11002.0,438.304,78.0,,MSFT,1m
2024-09-17 14:54:00+00:00,438.33,438.59,438.16,438.25,11033.0,438.37,68.0,,MSFT,1m
2024-09-17 14:55:00+00:00,438.2,438.25,438.08,438.12,7308.0,438.168,54.0,,MSFT,1m
2024-09-17 14:56:00+00:00,438.15,438.18,437.6,437.6,22009.0,437.87,109.0,,MSFT,1m
2024-09-17 14:57:00+00:00,437.6,437.6,437.2,437.31,18782.0,437.359,126.0,,MSFT,1m
2024-09-17 14:58:00+00:00,437.29,437.35,437.09,437.16,21455.0,437.227,117.0,,MSFT,1m
2024-09-17 14:59:00+00:00,437.12,437.15,436.44,436.9,24422.0,436.779,166.0,,MSFT,1m
2024-09-17 15:00:00+00:00,436.94,437.09,436.5,436.84,20231.0,436.895,116.0,,MSFT,1m
2024-09-17 15:01:00+00:00,436.89,437.08,436.79,436.99,9426.0,436.959,60.0,,MSFT,1m
2024-09-17 15:02:00+00:00,436.98,437.29,436.92,437.09,20601.0,437.162,105.0,,MSFT,1m
2024-09-17 15:03:00+00:00,437.13,437.37,437.1,437.15,13925.0,437.247,92.0,,MSFT,1m
2024-09-17 15:04:00+00:00,437.09,437.12,436.4,436.46,33372.0,436.687,127.0,,MSFT,1m
2024-09-17 15:05:00+00:00,436.44,436.96,436.41,436.79,14429.0,436.654,99.0,,MSFT,1m
2024-09-17 15:06:00+00:00,436.76,436.84,436.65,436.65,9467.0,436.747,57.0,,MSFT,1m
2024-09-17 15:07:00+00:00,436.6,436.78,436.49,436.73,14428.0,436.645,95.0,,MSFT,1m
2024-09-17 15:08:00+00:00,436.72,436.94,436.66,436.89,15062.0,436.837,94.0,,MSFT,1m
2024-09-17 15:09:00+00:00,436.9,437.11,436.87,437.1,15839.0,437.0,89.0,,MSFT,1m
2024-09-17 15:10:00+00:00,437.13,437.26,437.03,437.25,21918.0,437.167,123.0,,MSFT,1m
2024-09-17 15:11:00+00:00,437.24,437.24,437.0,437.16,9456.0,437.113,65.0,,MSFT,1m
2024-09-17 15:12:00+00:00,437.17,437.33,437.06,437.15,15579.0,437.197,108.0,,MSFT,1m
2024-09-17 15:13:00+00:00,437.1,437.4,437.08,437.38,14954.0,437.26,110.0,,MSFT,1m
2024-09-17 15:14:00+00:00,437.35,437.44,437.14,437.31,12074.0,437.34,73.0,,MSFT,1m
2024-09-17 15:15:00+00:00,437.35,437.39,437.21,437.3,13882.0,437.309,99.0,,MSFT,1m
2024-09-17 15:16:00+00:00,437.28,437.47,437.28,437.34,10213.0,437.385,81.0,,MSFT,1m
2024-09-17 15:17:00+00:00,437.4,437.4,437.02,437.22,16397.0,437.231,92.0,,MSFT,1m
2024-09-17 15:18:00+00:00,437.17,437.17,436.91,436.91,15002.0,437.04,68.0,,MSFT,1m
2024-09-17 15:19:00+00:00,436.93,437.05,436.87,437.0,12325.0,436.974,68.0,,MSFT,1m
2024-09-17 15:20:00+00:00,437.03,437.19,436.59,436.6,22137.0,436.944,125.0,,MSFT,1m
2024-09-17 15:21:00+00:00,436.59,436.65,436.0,436.35,43250.0,436.272,240.0,,MSFT,1m
2024-09-17 15:22:00+00:00,436.38,436.49,436.06,436.16,14978.0,436.243,76.0,,MSFT,1m
2024-09-17 15:23:00+00:00,436.12,436.48,436.04,436.34,17921.0,436.276,118.0,,MSFT,1m
2024-09-17 15:24:00+00:00,436.26,436.56,436.26,436.44,21989.0,436.418,102.0,,MSFT,1m
2024-09-17 15:25:00+00:00,436.44,436.58,436.3,436.34,9160.0,436.389,75.0,,MSFT,1m
2024-09-17 15:26:00+00:00,436.3,436.37,435.98,436.12,18231.0,436.103,128.0,,MSFT,1m
2024-09-17 15:27:00+00:00,436.11,436.11,435.82,435.95,19669.0,435.922,131.0,,MSFT,1m
2024-09-17 15:28:00+00:00,435.95,436.1,435.77,435.85,15365.0,435.911,96.0,,MSFT,1m
2024-09-17 15:29:00+00:00,435.87,435.97,435.78,435.8,11302.0,435.892,69.0,,MSFT,1m
2024-09-17 15:30:00+00:00,435.78,435.9,435.49,435.49,29220.0,435.72,174.0,,MSFT,1m
2024-09-17 15:31:00+00:00,435.47,435.58,435.35,435.53,31952.0,435.485,181.0,,MSFT,1m
2024-09-17 15:32:00+00:00,435.53,435.53,435.12,435.13,55506.0,435.339,338.0,,MSFT,1m
2024-09-17 15:33:00+00:00,435.12,435.41,435.02,435.26,52185.0,435.216,362.0,,MSFT,1m
2024-09-17 15:34:00+00:00,435.23,435.69,435.22,435.66,24372.0,435.452,144.0,,MSFT,1m
2024-09-17 15:35:00+00:00,435.66,435.7,435.35,435.54,15129.0,435.526,113.0,,MSFT,1m
2024-09-17 15:36:00+00:00,435.52,435.58,435.34,435.37,14506.0,435.439,95.0,,MSFT,1m
2024-09-17 15:37:00+00:00,435.38,435.42,435.12,435.19,22689.0,435.282,121.0,,MSFT,1m
2024-09-17 15:38:00+00:00,435.22,435.3,435.09,435.16,26434.0,435.18,167.0,,MSFT,1m
2024-09-17 15:39:00+00:00,435.16,435.19,434.84,434.88,83639.0,435.05,508.0,,MSFT,1m
2024-09-17 15:40:00+00:00,434.88,435.07,434.78,434.97,35310.0,434.933,205.0,,MSFT,1m
2024-09-17 15:41:00+00:00,435.0,435.0,434.79,434.94,39762.0,434.924,145.0,,MSFT,1m
2024-09-17 15:42:00+00:00,434.95,434.96,434.84,434.88,25145.0,434.92,165.0,,MSFT,1m
2024-09-17 15:43:00+00:00,434.89,434.96,434.81,434.87,26586.0,434.927,174.0,,MSFT,1m
2024-09-17 15:44:00+00:00,434.9,434.9,434.72,434.77,20515.0,434.791,105.0,,MSFT,1m
2024-09-17 15:45:00+00:00,434.77,435.47,434.63,435.37,66942.0,435.003,258.0,,MSFT,1m
2024-09-17 15:46:00+00:00,435.37,435.83,435.32,435.75,32279.0,435.645,143.0,,MSFT,1m
2024-09-17 15:47:00+00:00,435.71,435.74,435.22,435.22,26013.0,435.472,149.0,,MSFT,1m
2024-09-17 15:48:00+00:00,435.22,435.22,435.04,435.13,23583.0,435.176,143.0,,MSFT,1m
2024-09-17 15:49:00+00:00,435.14,435.21,434.92,434.97,21204.0,435.032,129.0,,MSFT,1m
2024-09-17 15:50:00+00:00,435.0,435.19,434.97,435.17,22433.0,435.056,165.0,,MSFT,1m
2024-09-17 15:51:00+00:00,435.21,435.45,435.21,435.27,17586.0,435.325,111.0,,MSFT,1m
2024-09-17 15:52:00+00:00,435.24,435.36,435.15,435.25,10445.0,435.251,50.0,,MSFT,1m
2024-09-17 15:53:00+00:00,435.25,435.36,435.09,435.31,9285.0,435.234,71.0,,MSFT,1m
2024-09-17 15:54:00+00:00,435.31,435.52,435.2,435.34,13222.0,435.397,80.0,,MSFT,1m
2024-09-17 15:55:00+00:00,435.3,435.32,435.19,435.22,9218.0,435.268,49.0,,MSFT,1m
2024-09-17 15:56:00+00:00,435.2,435.56,435.16,435.55,16599.0,435.35,91.0,,MSFT,1m
2024-09-17 15:57:00+00:00,435.54,435.85,435.54,435.69,22830.0,435.746,151.0,,MSFT,1m
2024-09-17 15:58:00+00:00,435.74,435.98,435.71,435.98,23619.0,435.812,139.0,,MSFT,1m
2024-09-17 15:59:00+00:00,435.98,436.12,435.86,435.98,34237.0,435.984,245.0,,MSFT,1m
2024-09-17 16:00:00+00:00,436.0,436.15,435.86,436.02,19394.0,435.999,103.0,,MSFT,1m
2024-09-17 16:01:00+00:00,435.94,435.99,435.74,435.86,12605.0,435.857,101.0,,MSFT,1m
2024-09-17 16:02:00+00:00,435.84,435.86,435.69,435.74,7196.0,435.805,51.0,,MSFT,1m
2024-09-17 16:03:00+00:00,435.75,435.8,435.52,435.63,17029.0,435.683,78.0,,MSFT,1m
2024-09-17 16:04:00+00:00,435.67,435.68,435.13,435.19,10734.0,435.362,65.0,,MSFT,1m
2024-09-17 16:05:00+00:00,435.26,435.55,435.2,435.3,12614.0,435.417,70.0,,MSFT,1m
2024-09-17 16:06:00+00:00,435.31,435.49,435.31,435.4,6132.0,435.402,43.0,,MSFT,1m
2024-09-17 16:07:00+00:00,435.41,435.49,435.28,435.33,17640.0,435.429,88.0,,MSFT,1m
2024-09-17 16:08:00+00:00,435.34,435.44,435.2,435.27,12306.0,435.301,84.0,,MSFT,1m
2024-09-17 16:09:00+00:00,435.27,435.33,435.2,435.21,9025.0,435.247,57.0,,MSFT,1m
2024-09-17 16:10:00+00:00,435.19,435.21,434.97,435.18,11277.0,435.075,67.0,,MSFT,1m
2024-09-17 16:11:00+00:00,435.18,435.26,435.03,435.03,6115.0,435.183,40.0,,MSFT,1m
2024-09-17 16:12:00+00:00,435.02,435.08,434.95,434.98,20186.0,435.006,111.0,,MSFT,1m
2024-09-17 16:13:00+00:00,434.97,435.18,434.92,435.16,17749.0,435.042,94.0,,MSFT,1m
2024-09-17 16:14:00+00:00,435.15,435.22,435.12,435.14,12816.0,435.179,70.0,,MSFT,1m
2024-09-17 16:15:00+00:00,435.19,435.19,434.85,435.04,19872.0,434.952,75.0,,MSFT,1m
2024-09-17 16:16:00+00:00,435.0,435.04,434.67,434.98,23064.0,434.834,119.0,,MSFT,1m
2024-09-17 16:17:00+00:00,434.97,435.17,434.81,434.88,16653.0,434.974,95.0,,MSFT,1m
2024-09-17 16:18:00+00:00,434.86,434.86,434.27,434.3,41360.0,434.473,193.0,,MSFT,1m
2024-09-17 16:19:00+00:00,434.37,434.55,434.28,434.46,14855.0,434.425,106.0,,MSFT,1m
2024-09-17 16:20:00+00:00,434.5,434.51,433.97,434.18,33719.0,434.168,194.0,,MSFT,1m
2024-09-17 16:21:00+00:00,434.18,434.33,433.86,433.96,26274.0,434.022,154.0,,MSFT,1m
2024-09-17 16:22:00+00:00,433.96,433.96,433.46,433.53,25965.0,433.654,162.0,,MSFT,1m
2024-09-17 16:23:00+00:00,433.49,433.49,432.82,432.89,40337.0,433.043,211.0,,MSFT,1m
2024-09-17 16:24:00+00:00,432.85,433.38,432.82,433.37,32072.0,433.155,152.0,,MSFT,1m
2024-09-17 16:25:00+00:00,433.36,433.8,433.31,433.56,21107.0,433.623,94.0,,MSFT,1m
2024-09-17 16:26:00+00:00,433.57,433.57,433.01,433.16,26160.0,433.34,165.0,,MSFT,1m
2024-09-17 16:27:00+00:00,433.1,433.7,432.94,433.69,33379.0,433.341,111.0,,MSFT,1m
2024-09-17 16:28:00+00:00,433.76,433.96,433.75,433.78,39963.0,433.886,133.0,,MSFT,1m
2024-09-17 16:29:00+00:00,433.81,434.07,433.81,434.02,22677.0,433.948,93.0,,MSFT,1m
2024-09-17 16:30:00+00:00,434.01,434.1,433.64,433.95,21695.0,433.936,97.0,,MSFT,1m
2024-09-17 16:31:00+00:00,434.03,434.05,433.69,434.05,15522.0,433.86,86.0,,MSFT,1m
2024-09-17 16:32:00+00:00,433.98,434.21,433.9,433.99,16062.0,433.991,49.0,,MSFT,1m
2024-09-17 16:33:00+00:00,433.99,434.09,433.81,433.85,8048.0,433.904,46.0,,MSFT,1m
2024-09-17 16:34:00+00:00,433.8,433.98,433.59,433.63,12320.0,433.762,57.0,,MSFT,1m
2024-09-17 16:35:00+00:00,433.66,434.1,433.62,433.92,15645.0,433.904,89.0,,MSFT,1m
2024-09-17 16:36:00+00:00,433.88,433.88,433.58,433.69,14754.0,433.727,67.0,,MSFT,1m
2024-09-17 16:37:00+00:00,433.63,433.76,433.61,433.65,8559.0,433.668,52.0,,MSFT,1m
2024-09-17 16:38:00+00:00,433.67,433.72,433.45,433.58,25644.0,433.607,130.0,,MSFT,1m
2024-09-17 16:39:00+00:00,433.57,433.65,433.4,433.56,12763.0,433.568,61.0,,MSFT,1m
2024-09-17 16:40:00+00:00,433.54,433.77,433.54,433.54,13069.0,433.662,78.0,,MSFT,1m
